name,ID, time,latitude,longitude,value,units,range
First Responder Group Leader,leader_1,2020-05-19 14:13:40.589692Z,37.54405,-77.448405,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:40.589692Z,37.540435,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:41.589692Z,37.544065,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:41.589692Z,37.540435,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:42.589692Z,37.54407,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:42.589692Z,37.540425,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:43.589692Z,37.544055,-77.448405,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:43.589692Z,37.54043,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:44.589692Z,37.544065,-77.44839,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:44.589692Z,37.54044,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:45.589692Z,37.54407,-77.448395,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:45.589692Z,37.54044,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:46.589692Z,37.54409,-77.448385,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:46.589692Z,37.54043,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:47.589692Z,37.544095,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:47.589692Z,37.54044,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:48.589692Z,37.544105,-77.4484,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:48.589692Z,37.54044,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:49.589692Z,37.544085,-77.448375,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:49.589692Z,37.54043,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:50.589692Z,37.54408,-77.4484,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:50.589692Z,37.54043,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:51.589692Z,37.544055,-77.448385,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:51.589692Z,37.540425,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:52.589692Z,37.54405,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:52.589692Z,37.54043,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:53.589692Z,37.544035,-77.448415,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:53.589692Z,37.54043,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:54.589692Z,37.544055,-77.44841,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:54.589692Z,37.540425,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:55.589692Z,37.544045,-77.448405,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:55.589692Z,37.54042,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:56.589692Z,37.544065,-77.44842,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:56.589692Z,37.540435,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:57.589692Z,37.54404,-77.448415,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:57.589692Z,37.54044,-77.44223,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:58.589692Z,37.54406,-77.44842,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:58.589692Z,37.54044,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:13:59.589692Z,37.544045,-77.448405,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:13:59.589692Z,37.54042,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:00.589692Z,37.544055,-77.44841,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:00.589692Z,37.54044,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:01.589692Z,37.54405,-77.44842,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:01.589692Z,37.54042,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:02.589692Z,37.54405,-77.448415,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:02.589692Z,37.54044,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:03.589692Z,37.54404,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:03.589692Z,37.54043,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:04.589692Z,37.54401,-77.448425,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:04.589692Z,37.54042,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:05.589692Z,37.544,-77.448425,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:05.589692Z,37.54043,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:06.589692Z,37.544,-77.448425,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:06.589692Z,37.54042,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:07.589692Z,37.54399,-77.44841,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:07.589692Z,37.54042,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:08.589692Z,37.543985,-77.448405,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:08.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:09.589692Z,37.54399,-77.44841,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:09.589692Z,37.540435,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:10.589692Z,37.54396,-77.448395,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:10.589692Z,37.54044,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:11.589692Z,37.543935,-77.44839,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:11.589692Z,37.54042,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:12.589692Z,37.54395,-77.448405,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:12.589692Z,37.540435,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:13.589692Z,37.54394,-77.44838,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:13.589692Z,37.54043,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:14.589692Z,37.54393,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:14.589692Z,37.540425,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:15.589692Z,37.54394,-77.448395,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:15.589692Z,37.54044,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:16.589692Z,37.543905,-77.448375,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:16.589692Z,37.540435,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:17.589692Z,37.54388,-77.44838,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:17.589692Z,37.540435,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:18.589692Z,37.54387,-77.44838,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:18.589692Z,37.540425,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:19.589692Z,37.543865,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:19.589692Z,37.540435,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:20.589692Z,37.54386,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:20.589692Z,37.54043,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:21.589692Z,37.54384,-77.448395,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:21.589692Z,37.54042,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:22.589692Z,37.54384,-77.448405,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:22.589692Z,37.540435,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:23.589692Z,37.543855,-77.448385,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:23.589692Z,37.54043,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:24.589692Z,37.54383,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:24.589692Z,37.54043,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:25.589692Z,37.543835,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:25.589692Z,37.540435,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:26.589692Z,37.54383,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:26.589692Z,37.540425,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:27.589692Z,37.543835,-77.44838,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:27.589692Z,37.54043,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:28.589692Z,37.54383,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:28.589692Z,37.54042,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:29.589692Z,37.543835,-77.448365,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:29.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:30.589692Z,37.543815,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:30.589692Z,37.54043,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:31.589692Z,37.543805,-77.448375,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:31.589692Z,37.540425,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:32.589692Z,37.54381,-77.44838,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:32.589692Z,37.540435,-77.44223,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:33.589692Z,37.54379,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:33.589692Z,37.540425,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:34.589692Z,37.54379,-77.44838,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:34.589692Z,37.54044,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:35.589692Z,37.54376,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:35.589692Z,37.54044,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:36.589692Z,37.54379,-77.44837,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:36.589692Z,37.540435,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:37.589692Z,37.5438,-77.44837,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:37.589692Z,37.54044,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:38.589692Z,37.5438,-77.44839,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:38.589692Z,37.54042,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:39.589692Z,37.543825,-77.448395,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:39.589692Z,37.54042,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:40.589692Z,37.543805,-77.448375,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:40.589692Z,37.54042,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:41.589692Z,37.54379,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:41.589692Z,37.54043,-77.44224,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:42.589692Z,37.543785,-77.448395,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:42.589692Z,37.540435,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:43.589692Z,37.543795,-77.44839,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:43.589692Z,37.54042,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:44.589692Z,37.5438,-77.448375,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:44.589692Z,37.54042,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:45.589692Z,37.54383,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:45.589692Z,37.54044,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:46.589692Z,37.543815,-77.44837,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:46.589692Z,37.54043,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:47.589692Z,37.54381,-77.448375,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:47.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:48.589692Z,37.54384,-77.44837,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:48.589692Z,37.54043,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:49.589692Z,37.543825,-77.448375,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:49.589692Z,37.54044,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:50.589692Z,37.54381,-77.448385,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:50.589692Z,37.54044,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:51.589692Z,37.54379,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:51.589692Z,37.540425,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:52.589692Z,37.543795,-77.44837,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:52.589692Z,37.540425,-77.44223,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:53.589692Z,37.54381,-77.44838,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:53.589692Z,37.54042,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:54.589692Z,37.5438,-77.448375,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:54.589692Z,37.540425,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:55.589692Z,37.54383,-77.448395,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:55.589692Z,37.540435,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:56.589692Z,37.54381,-77.44841,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:56.589692Z,37.54042,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:57.589692Z,37.54379,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:57.589692Z,37.54042,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:58.589692Z,37.543805,-77.44841,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:58.589692Z,37.540425,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:14:59.589692Z,37.5438,-77.448415,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:14:59.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:00.589692Z,37.5438,-77.4484,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:00.589692Z,37.54044,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:01.589692Z,37.543795,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:01.589692Z,37.54043,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:02.589692Z,37.54379,-77.448405,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:02.589692Z,37.540425,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:03.589692Z,37.543775,-77.44842,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:03.589692Z,37.54043,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:04.589692Z,37.54379,-77.448405,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:04.589692Z,37.54042,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:05.589692Z,37.543815,-77.448415,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:05.589692Z,37.54042,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:06.589692Z,37.543825,-77.448405,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:06.589692Z,37.540435,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:07.589692Z,37.543825,-77.448395,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:07.589692Z,37.54043,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:08.589692Z,37.54379,-77.4484,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:08.589692Z,37.54042,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:09.589692Z,37.54378,-77.448395,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:09.589692Z,37.540435,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:10.589692Z,37.54378,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:10.589692Z,37.540425,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:11.589692Z,37.54378,-77.448395,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:11.589692Z,37.540425,-77.442225,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:12.589692Z,37.543755,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:12.589692Z,37.540435,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:13.589692Z,37.54375,-77.448385,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:13.589692Z,37.54042,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:14.589692Z,37.54373,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:14.589692Z,37.54042,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:15.589692Z,37.543735,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:15.589692Z,37.54043,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:16.589692Z,37.54374,-77.448395,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:16.589692Z,37.54044,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:17.589692Z,37.54372,-77.44839,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:17.589692Z,37.54043,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:18.589692Z,37.54372,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:18.589692Z,37.540425,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:19.589692Z,37.543735,-77.44839,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:19.589692Z,37.54044,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:20.589692Z,37.543725,-77.448385,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:20.589692Z,37.54043,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:21.589692Z,37.543705,-77.448395,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:21.589692Z,37.540435,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:22.589692Z,37.543695,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:22.589692Z,37.54044,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:23.589692Z,37.543685,-77.448405,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:23.589692Z,37.540425,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:24.589692Z,37.54369,-77.448385,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:24.589692Z,37.54043,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:25.589692Z,37.54371,-77.4484,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:25.589692Z,37.54044,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:26.589692Z,37.5437,-77.4484,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:26.589692Z,37.54043,-77.442235,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:27.589692Z,37.543715,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:27.589692Z,37.54044,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:28.589692Z,37.543725,-77.448405,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:28.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
